999950.0037497  0.9999715596323 
949952.5035622  0.9999723544043 
899955.0033747  0.9999730942272 
849957.5031872  0.9999738979698 
799960.0029998  0.9999747755188 
749962.5028123  0.9999757758573 
699965.0026248  0.9999766839506 
649967.5024373  0.9999778546616 
599970.0022498  0.999979014211 
549972.5020623  0.9999803251225 
499975.0018748  0.9999816680479 
449977.5016874  0.9999832084083 
399980.0014999  0.9999848351199 
349982.5013124  0.9999865866993 
299985.0011249  0.9999884909598 
249987.5009374  0.9999904863862 
199990.0007499  0.9999926008865 
149992.5005625  0.9999949099418 
99995.00037497  0.999997034268 
49997.50018748  0.9999987727735 
-8.881340141095e-10  0.9999995062849 
-49997.50018749  0.9999981520778 
-99995.00037497  0.9999911666054 
-149992.5005625  0.9999685431283 
-199990.0007499  0.999894234428 
-249987.5009374  0.999572921427 
-299985.0011249  0.9956648813412 
-349982.5013124  -0.9999863454256 
-399980.0014999  -0.9999841410091 
-449977.5016874  -0.9999826804702 
-499975.0018748  -0.9999811325676 
-549972.5020623  -0.9999798260645 
-599970.0022498  -0.9999785639585 
-649967.5024373  -0.9999774506697 
-699965.0026248  -0.9999763480014 
-749962.5028123  -0.9999754075031 
-799960.0029998  -0.9999744515118 
-849957.5031872  -0.9999735778696 
-899955.0033747  -0.9999728651622 
-949952.5035622  -0.9999719969074 
-999950.0037497  -0.9999713184886 
-949952.5035622  -0.9999723731596 
-899955.0033747  -0.9999730868817 
-849957.5031872  -0.9999739316344 
-799960.0029998  -0.9999746830278 
-749962.5028123  -0.9999758000267 
-699965.0026248  -0.9999767189185 
-649967.5024373  -0.999977869637 
-599970.0022498  -0.999979025948 
-549972.5020623  -0.9999803396153 
-499975.0018748  -0.9999816876657 
-449977.5016874  -0.9999832256373 
-399980.0014999  -0.9999848463248 
-349982.5013124  -0.9999865951474 
-299985.0011249  -0.9999885029841 
-249987.5009374  -0.9999905541541 
-199990.0007499  -0.9999927255289 
-149992.5005625  -0.9999949303652 
-99995.00037497  -0.9999970322416 
-49997.50018749  -0.9999987883779 
-1.221184269401e-09  -0.9999994885869 
49997.50018748  -0.9999976652927 
99995.00037497  -0.9999910565267 
149992.5005625  -0.9999684738239 
199990.0007499  -0.9998941938116 
249987.5009374  -0.9995719127383 
299985.0011249  -0.9956400894984 
349982.5013124  0.9999858725113 
399980.0014999  0.9999842498399 
449977.5016874  0.9999826135572 
499975.0018748  0.9999811852268 
549972.5020623  0.9999798495972 
599970.0022498  0.9999785679434 
649967.5024373  0.9999774617554 
699965.0026248  0.9999763602103 
749962.5028123  0.9999754260743 
799960.0029997  0.9999744628071 
849957.5031872  0.999973576374 
899955.0033747  0.9999728043331 
949952.5035622  0.9999720138297 
999950.0037497  0.9999713249841 
