707106.7811865  707106.7811865              0  0.8095565383882  0.5870418192072  1.623976611553e-05 
703571.2472806  703571.2472806              0  0.8099633548164  0.5864803891303  5.851092631744e-05 
700035.7133747  700035.7133747              0  0.8103836680754  0.5858994749472  3.925246501174e-05 
696500.1794687  696500.1794687              0  0.8108155925675  0.585301596081  4.229937698744e-05 
692964.6455628  692964.6455628              0  0.8112508486878  0.584698164424  4.281148926453e-05 
689429.1116569  689429.1116569              0  0.8116903135668  0.5840879366693  4.647384689761e-05 
685893.577751  685893.577751              0  0.8121442743735  0.5834565600742  6.589105280205e-05 
682358.043845  682358.043845              0  0.8125769731763  0.582853793311  4.248908826036e-05 
678822.5099391  678822.5099391              0  0.8130371935383  0.5822116461306  6.564971570505e-05 
675286.9760332  675286.9760332              0  0.8134822339921  0.5815896620433  5.533922033945e-05 
671751.4421272  671751.4421272              0  0.8139361165916  0.5809542822497  4.96963096989e-05 
668215.9082213  668215.9082213              0  0.8143956564418  0.5803099130049  4.790503970828e-05 
664680.3743154  664680.3743154              0  0.8148595829969  0.57965829503  5.064680935826e-05 
661144.8404094  661144.8404094              0  0.8153378129261  0.5789854292558  6.782039509416e-05 
657609.3065035  657609.3065035              0  0.8158064516978  0.5783249174082  6.526279391877e-05 
654073.7725976  654073.7725976              0  0.8162714586372  0.5776684028891  4.450239625109e-05 
650538.2386916  650538.2386916              0  0.8167697238352  0.5769636842553  7.005362050299e-05 
647002.7047857  647002.7047857              0  0.8172481151697  0.5762858602978  6.964721340626e-05 
643467.1708798  643467.1708798              0  0.8177243095704  0.5756099624286  5.921420773831e-05 
639931.6369738  639931.6369738              0  0.8182202191242  0.5749048155097  6.788858844988e-05 
636396.1030679  636396.1030679              0  0.8187150603683  0.5741998985525  6.779229095124e-05 
632860.569162  632860.569162              0  0.8192123126831  0.5734902440866  6.642978561993e-05 
629325.035256  629325.035256              0  0.8197098924709  0.5727788104299  5.862857031282e-05 
625789.5013501  625789.5013501              0  0.8202217498145  0.5720455869123  6.683365726995e-05 
622253.9674442  622253.9674442              0  0.8207295791769  0.5713167514939  6.13027552185e-05 
618718.4335382  618718.4335382              0  0.8212490037273  0.5705698425053  6.791334824185e-05 
615182.8996323  615182.8996323              0  0.82176117178  0.569831947862  5.200442268905e-05 
611647.3657264  611647.3657264              0  0.8222879990503  0.5690714520427  6.053882763362e-05 
608111.8318204  608111.8318204              0  0.8228182199714  0.5683045375964  6.354428504109e-05 
604576.2979145  604576.2979145              0  0.8233520433857  0.5675308647196  6.481361570575e-05 
601040.7640086  601040.7640086              0  0.8238903632715  0.5667490964823  6.614807788007e-05 
597505.2301026  597505.2301026              0  0.8244306611518  0.565962855431  6.359316046474e-05 
593969.6961967  593969.6961967              0  0.8249758849164  0.5651678145005  6.023590710707e-05 
590434.1622908  590434.1622908              0  0.8255475278079  0.5643324768567  7.71752352516e-05 
586898.6283848  586898.6283848              0  0.8260849284559  0.5635455251997  6.238684962424e-05 
583363.0944789  583363.0944789              0  0.8266495920016  0.5627169074077  7.077503558368e-05 
579827.560573  579827.560573              0  0.8272121337564  0.5618896261837  6.555724151789e-05 
576292.026667  576292.026667              0  0.8277945627076  0.561031216222  7.870178613436e-05 
572756.4927611  572756.4927611              0  0.8283568333864  0.560200698232  6.148697801061e-05 
569220.9588552  569220.9588552              0  0.8289528400157  0.5593183808568  8.010932684077e-05 
565685.4249492  565685.4249492              0  0.8295431340343  0.5584425219907  8.050865704323e-05 
562149.8910433  562149.8910433              0  0.8301235137961  0.5575794237054  7.696151472651e-05 
558614.3571374  558614.3571374              0  0.8307298991074  0.5566755742644  8.16422527626e-05 
555078.8232314  555078.8232314              0  0.8313294905532  0.5557797565524  8.190853950917e-05 
551543.2893255  551543.2893255              0  0.8319305564098  0.5548796345549  8.105400917751e-05 
548007.7554196  548007.7554196              0  0.8325432624327  0.553959903896  8.177475344254e-05 
544472.2215136  544472.2215136              0  0.8331547226479  0.5530398424071  7.866937514708e-05 
540936.6876077  540936.6876077              0  0.8337802264897  0.5520963610121  8.12156466471e-05 
537401.1537018  537401.1537018              0  0.8344084506417  0.5511464370937  8.127759459193e-05 
533865.6197958  533865.6197958              0  0.8350405757815  0.5501882351365  8.051220878106e-05 
530330.0858899  530330.0858899              0  0.8356793360614  0.5492175380302  8.036033364187e-05 
526794.551984  526794.551984              0  0.8363234083638  0.5482362748588  7.958411402082e-05 
523259.018078  523259.018078              0  0.8369705196009  0.5472478470872  7.43119773637e-05 
519723.4841721  519723.4841721              0  0.8376281040451  0.5462408034297  7.607674966029e-05 
516187.9502662  516187.9502662              0  0.8382869201225  0.545229214688  6.815994581847e-05 
512652.4163602  512652.4163602              0  0.8389805637426  0.5441612493923  8.80298810409e-05 
509116.8824543  509116.8824543              0  0.8396504878356  0.5431269738874  8.88271167807e-05 
505581.3485484  505581.3485484              0  0.8403292363859  0.5420762167951  8.928859475741e-05 
502045.8146424  502045.8146424              0  0.8410256168286  0.540995157669  8.847652785165e-05 
498510.2807365  498510.2807365              0  0.841712171332  0.5399263560341  9.084596811354e-05 
494974.7468306  494974.7468306              0  0.8423913186879  0.5388661423297  6.756372744956e-05 
491439.2129246  491439.2129246              0  0.8431097485064  0.5377413885116  8.911482285342e-05 
487903.6790187  487903.6790187              0  0.843826206402  0.5366164190626  9.196465489386e-05 
484368.1451128  484368.1451128              0  0.8445487345402  0.5354785536302  9.353873151463e-05 
480832.6112069  480832.6112069              0  0.8452649776467  0.5343472333376  8.761373090768e-05 
