      1000000  0.9995058139817 
      1000000  0.9995058139817 
       900000  0.9994226410102 
       900000  0.9994226410102 
       800000  0.9993139080655 
       800000  0.9993139080655 
       700000  0.9991675438654 
       700000  0.9991675438654 
       600000  0.9989617740054 
       600000  0.9989617740054 
       500000  0.998656702309 
       500000  0.998656702309 
       400000  0.998171294827 
       400000  0.998171294827 
       300000  0.9973157406284 
       300000  0.9973157406284 
       200000  0.9955695335259 
       200000  0.9955695335259 
       100000  0.9911013951808 
       100000  0.9911013951808 
        95000  0.9907147250349 
        95000  0.9907147250349 
        90000  0.9903064527965 
        90000  0.9903064527965 
        85000  0.9898701414419 
        85000  0.9898701414419 
        80000  0.989397331794 
        80000  0.989397331794 
        75000  0.9889005535839 
        75000  0.9889005535839 
        70000  0.988364771559 
        70000  0.988364771559 
        65000  0.9877934265665 
        65000  0.9877934265665 
        60000  0.9871737418809 
        60000  0.9871737418809 
        55000  0.9865134178838 
        55000  0.9865134178838 
        50000  0.9857931730408 
        50000  0.9857931730408 
        45000  0.9850247601879 
        45000  0.9850247601879 
        40000  0.9841908302807 
        40000  0.9841908302807 
        35000  0.9832886234483 
        35000  0.9832886234483 
        30000  0.9823044937322 
        30000  0.9823044937322 
        25000  0.9812331693973 
        25000  0.9812331693973 
        20000  0.9800724915684 
        20000  0.9800724915684 
        15000  0.9788008361632 
        15000  0.9788008361632 
        10000  0.977397980094 
        10000  0.977397980094 
         5000  0.9758392158775 
         5000  0.9758392158775 
            0  0.9741294964231 
            0  0.9741294964231 
        -5000  -0.07881167149332 
        -5000  -0.07881167149332 
       -10000  -0.142054920003 
       -10000  -0.142054920003 
       -15000  -0.2067438722473 
       -15000  -0.2067438722473 
       -20000  -0.2728576530888 
       -20000  -0.2728576530888 
       -25000  -0.3355053559809 
       -25000  -0.3355053559809 
       -30000  -0.3911459311882 
       -30000  -0.3911459311882 
       -35000  -0.4478296797046 
       -35000  -0.4478296797046 
       -40000  -0.4991771999787 
       -40000  -0.4991771999787 
       -45000  -0.5445340974864 
       -45000  -0.5445340974864 
       -50000  -0.5882955734079 
       -50000  -0.5882955734079 
       -55000  -0.6289738294317 
       -55000  -0.6289738294317 
       -60000  -0.6687519413588 
       -60000  -0.6687519413588 
       -65000  -0.7113842769001 
       -65000  -0.7113842769001 
       -70000  -0.9883595741972 
       -70000  -0.9883595741972 
       -75000  -0.9888941246209 
       -75000  -0.9888941246209 
       -80000  -0.9893940341631 
       -80000  -0.9893940341631 
       -85000  -0.9898577975176 
       -85000  -0.9898577975176 
       -90000  -0.990297316451 
       -90000  -0.990297316451 
       -95000  -0.9907102859947 
       -95000  -0.9907102859947 
      -100000  -0.9910950262993 
      -100000  -0.9910950262993 
      -200000  -0.9955667479971 
      -200000  -0.9955667479971 
      -300000  -0.9973145376202 
      -300000  -0.9973145376202 
      -400000  -0.9981703349648 
      -400000  -0.9981703349648 
      -500000  -0.9986561132593 
      -500000  -0.9986561132593 
      -600000  -0.9989610716136 
      -600000  -0.9989610716136 
      -700000  -0.9991670533366 
      -700000  -0.9991670533366 
      -800000  -0.9993137458103 
      -800000  -0.9993137458103 
      -900000  -0.9994224839716 
      -900000  -0.9994224839716 
     -1000000  -0.9995058994186 
     -1000000  -0.9995058994186 
      -900000  -0.9994226288988 
      -900000  -0.9994226288988 
      -800000  -0.9993138253756 
      -800000  -0.9993138253756 
      -700000  -0.9991672190408 
      -700000  -0.9991672190408 
      -600000  -0.9989616240917 
      -600000  -0.9989616240917 
      -500000  -0.9986568085866 
      -500000  -0.9986568085866 
      -400000  -0.9981712921513 
      -400000  -0.9981712921513 
      -300000  -0.9973158987907 
      -300000  -0.9973158987907 
      -200000  -0.9955696843397 
      -200000  -0.9955696843397 
      -100000  -0.9911013695641 
      -100000  -0.9911013695641 
       -95000  -0.9907154870669 
       -95000  -0.9907154870669 
       -90000  -0.9903035665933 
       -90000  -0.9903035665933 
       -85000  -0.9898648592786 
       -85000  -0.9898648592786 
       -80000  -0.9893992371746 
       -80000  -0.9893992371746 
       -75000  -0.9889010023754 
       -75000  -0.9889010023754 
       -70000  -0.988366659802 
       -70000  -0.988366659802 
       -65000  -0.9877921176549 
       -65000  -0.9877921176549 
       -60000  -0.9871696576005 
       -60000  -0.9871696576005 
       -55000  -0.9865101740481 
       -55000  -0.9865101740481 
       -50000  -0.9857899990871 
       -50000  -0.9857899990871 
       -45000  -0.9850214661794 
       -45000  -0.9850214661794 
       -40000  -0.9841902374752 
       -40000  -0.9841902374752 
       -35000  -0.9832856495134 
       -35000  -0.9832856495134 
       -30000  -0.9823034074398 
       -30000  -0.9823034074398 
       -25000  -0.9812323808241 
       -25000  -0.9812323808241 
       -20000  -0.9800714873566 
       -20000  -0.9800714873566 
       -15000  -0.9788013804252 
       -15000  -0.9788013804252 
       -10000  -0.9773971108611 
       -10000  -0.9773971108611 
        -5000  -0.9758535123395 
        -5000  -0.9758535123395 
            0  -0.9741277245793 
            0  -0.9741277245793 
         5000  0.07878242132742 
         5000  0.07878242132742 
        10000  0.1414704843444 
        10000  0.1414704843444 
        15000  0.2063138648716 
        15000  0.2063138648716 
        20000  0.2736132594026 
        20000  0.2736132594026 
        25000  0.3349696688978 
        25000  0.3349696688978 
        30000  0.3908494617379 
        30000  0.3908494617379 
        35000  0.4477099479003 
        35000  0.4477099479003 
        40000  0.499217002211 
        40000  0.499217002211 
        45000  0.5443925464007 
        45000  0.5443925464007 
        50000  0.5884157943006 
        50000  0.5884157943006 
        55000  0.6297940396632 
        55000  0.6297940396632 
        60000  0.6693898134781 
        60000  0.6693898134781 
        65000  0.7110949741667 
        65000  0.7110949741667 
        70000  0.9883595411215 
        70000  0.9883595411215 
        75000  0.9888916984767 
        75000  0.9888916984767 
        80000  0.9893887289166 
        80000  0.9893887289166 
        85000  0.9898620652638 
        85000  0.9898620652638 
        90000  0.9902959150928 
        90000  0.9902959150928 
        95000  0.9907071428155 
        95000  0.9907071428155 
       100000  0.9910925069228 
       100000  0.9910925069228 
       200000  0.9955672912475 
       200000  0.9955672912475 
       300000  0.9973144826638 
       300000  0.9973144826638 
       400000  0.9981703447012 
       400000  0.9981703447012 
       500000  0.9986562291761 
       500000  0.9986562291761 
       600000  0.9989611535496 
       600000  0.9989611535496 
       700000  0.9991670487843 
       700000  0.9991670487843 
       800000  0.999313777602 
       800000  0.999313777602 
       900000  0.999422606511 
       900000  0.999422606511 
      1000000  0.9995058986487 
      1000000  0.9995058986487 
